course,stop_code,stop_id,stop_name,route_short_name,trip_headsign,direction_id,departure_time,is_theorical,delay_sec,dest_ar_code
268437862,DORIAS,7216,DORIA,6,EUROMEDECINE,0,10:16:43,0,131,2202
268437993,DORIAS,7216,DORIA,6,EUROMEDECINE,0,10:21:48,0,436,2202
268437901,DORIAS,7216,DORIA,6,EUROMEDECINE,0,10:33:09,0,1117,2202
268437924,ESTANOVE,6102,ESTANOVE,6,EUROMEDECINE,0,10:18:51,0,259,2202
268437855,ESTANOVE,6102,ESTANOVE,6,EUROMEDECINE,0,10:40:36,0,1564,2202
268437839,ESTANOVE,6102,ESTANOVE,6,EUROMEDECINE,0,10:48:59,0,2067,2202
268437924,FONTCOUE,6104,FONT COUVERTE,6,EUROMEDECINE,0,10:20:26,0,354,2202
268437855,FONTCOUE,6104,FONT COUVERTE,6,EUROMEDECINE,0,10:42:31,0,1679,2202
268437839,FONTCOUE,6104,FONT COUVERTE,6,EUROMEDECINE,0,10:50:52,0,2180,2202
268437901,GUILLAUA,6109,G. JANVIER,6,EUROMEDECINE,0,10:17:18,0,166,2202
268437924,GUILLAUA,6109,G. JANVIER,6,EUROMEDECINE,0,10:27:14,0,762,2202
268437855,GUILLAUA,6109,G. JANVIER,6,EUROMEDECINE,0,10:49:26,0,2094,2202
268437901,BRASSENE,6126,GEORGES BRASSENS,6,EUROMEDECINE,0,10:16:03,0,91,2202
268437924,BRASSENE,6126,GEORGES BRASSENS,6,EUROMEDECINE,0,10:26:13,0,701,2202
268437855,BRASSENE,6126,GEORGES BRASSENS,6,EUROMEDECINE,0,10:47:31,0,1979,2202
268437862,GAILLARS,3140,LA GAILLARDE,6,EUROMEDECINE,0,10:20:37,0,365,2202
268437993,GAILLARS,3140,LA GAILLARDE,6,EUROMEDECINE,0,10:25:33,0,661,2202
268437901,GAILLARS,3140,LA GAILLARDE,6,EUROMEDECINE,0,10:36:29,0,1317,2202
268437862,LASREBEA,3129,LAS REBES,6,EUROMEDECINE,0,10:23:42,0,550,2202
268437993,LASREBEA,3129,LAS REBES,6,EUROMEDECINE,0,10:28:47,0,855,2202
268437901,LASREBEA,3129,LAS REBES,6,EUROMEDECINE,0,10:40:08,0,1536,2202
268437924,GRANDME,6105,LE GRAND M,6,EUROMEDECINE,0,10:22:14,0,462,2202
268437855,GRANDME,6105,LE GRAND M,6,EUROMEDECINE,0,10:44:15,0,1783,2202
268437839,GRANDME,6105,LE GRAND M,6,EUROMEDECINE,0,10:52:06,0,2254,2202
268437862,RAVASS,3137,LOUIS RAVAZ,6,EUROMEDECINE,0,10:23:00,0,508,2202
268437993,RAVASS,3137,LOUIS RAVAZ,6,EUROMEDECINE,0,10:28:09,0,817,2202
268437901,RAVASS,3137,LOUIS RAVAZ,6,EUROMEDECINE,0,10:39:26,0,1494,2202
268437901,CLEMENCE,5119,LYCEE CLEMENCEAU,6,EUROMEDECINE,0,10:22:22,0,470,2202
268437924,CLEMENCE,5119,LYCEE CLEMENCEAU,6,EUROMEDECINE,0,10:32:18,0,1066,2202
268437855,CLEMENCE,5119,LYCEE CLEMENCEAU,6,EUROMEDECINE,0,10:54:30,0,2398,2202
268437993,OBSERVSN,2133,OBSERVATOIRE,6,EUROMEDECINE,0,10:17:54,0,202,2202
268437901,OBSERVSN,2133,OBSERVATOIRE,6,EUROMEDECINE,0,10:29:04,0,872,2202
268437924,OBSERVSN,2133,OBSERVATOIRE,6,EUROMEDECINE,0,10:39:14,0,1482,2202
268437961,OCCITANS,3138,OCCITANIE,6,EUROMEDECINE,0,10:17:35,0,183,2202
268437862,OCCITANS,3138,OCCITANIE,6,EUROMEDECINE,0,10:33:08,0,1116,2202
268437993,OCCITANS,3138,OCCITANIE,6,EUROMEDECINE,0,10:38:17,0,1425,2202
268437924,PASLOU6A,6101,PAS DU LOUP,6,EUROMEDECINE,0,10:18:00,0,208,2202
268437855,PASLOU6A,6101,PAS DU LOUP,6,EUROMEDECINE,0,10:40:15,0,1543,2202
268437839,PASLOU6A,6101,PAS DU LOUP,6,EUROMEDECINE,0,10:48:06,0,2014,2202
268437862,PEYROU6S,2220,PEYROU,6,EUROMEDECINE,0,10:15:07,0,35,2202
268437993,PEYROU6S,2220,PEYROU,6,EUROMEDECINE,0,10:20:16,0,344,2202
268437901,PEYROU6S,2220,PEYROU,6,EUROMEDECINE,0,10:31:04,0,992,2202
268437862,VIALAS,3136,PIERRE VIALA,6,EUROMEDECINE,0,10:21:39,0,427,2202
268437993,VIALAS,3136,PIERRE VIALA,6,EUROMEDECINE,0,10:26:44,0,732,2202
268437901,VIALAS,3136,PIERRE VIALA,6,EUROMEDECINE,0,10:38:05,0,1413,2202
268437901,PL8MAIE,6127,PLACE DU 8 MAI,6,EUROMEDECINE,0,10:19:08,0,276,2202
268437924,PL8MAIE,6127,PLACE DU 8 MAI,6,EUROMEDECINE,0,10:28:42,0,850,2202
268437855,PL8MAIE,6127,PLACE DU 8 MAI,6,EUROMEDECINE,0,10:50:45,0,2173,2202
268437943,PUECHVIS,2129,PUECH VILLA,6,EUROMEDECINE,0,10:16:30,0,118,2202
268437846,PUECHVIS,2129,PUECH VILLA,6,EUROMEDECINE,0,10:20:29,0,357,2202
268437961,PUECHVIS,2129,PUECH VILLA,6,EUROMEDECINE,0,10:29:10,0,878,2202
268437901,RONCERAE,6107,RONCERAY,6,EUROMEDECINE,0,10:15:03,0,31,2202
268437924,RONCERAE,6107,RONCERAY,6,EUROMEDECINE,0,10:25:13,0,641,2202
268437855,RONCERAE,6107,RONCERAY,6,EUROMEDECINE,0,10:46:31,0,1919,2202
268437961,GANGESS,2126,ROUTE DE GANGES,6,EUROMEDECINE,0,10:22:17,0,465,2202
268437862,GANGESS,2126,ROUTE DE GANGES,6,EUROMEDECINE,0,10:37:20,0,1368,2202
268437993,GANGESS,2126,ROUTE DE GANGES,6,EUROMEDECINE,0,10:42:39,0,1687,2202
268437993,STDENIE5,107,SAINT-DENIS,6,EUROMEDECINE,0,10:14:46,0,14,2202
268437901,STDENIE5,107,SAINT-DENIS,6,EUROMEDECINE,0,10:26:07,0,695,2202
268437924,STDENIE5,107,SAINT-DENIS,6,EUROMEDECINE,0,10:36:27,0,1315,2202
268437993,STGUILHS,2140,SAINT-GUILHEM,6,EUROMEDECINE,0,10:19:18,0,286,2202
268437901,STGUILHS,2140,SAINT-GUILHEM,6,EUROMEDECINE,0,10:30:06,0,934,2202
268437924,STGUILHS,2140,SAINT-GUILHEM,6,EUROMEDECINE,0,10:40:16,0,1544,2202
268437961,STPRIESS,7228,SAINT-PRIEST,6,EUROMEDECINE,0,10:15:29,0,57,2202
268437862,STPRIESS,7228,SAINT-PRIEST,6,EUROMEDECINE,0,10:30:44,0,972,2202
268437993,STPRIESS,7228,SAINT-PRIEST,6,EUROMEDECINE,0,10:35:49,0,1277,2202
268437862,STEGENEA,3131,SAINTE-GENEVIEVE,6,EUROMEDECINE,0,10:25:30,0,658,2202
268437993,STEGENEA,3131,SAINTE-GENEVIEVE,6,EUROMEDECINE,0,10:30:35,0,963,2202
268437901,STEGENEA,3131,SAINTE-GENEVIEVE,6,EUROMEDECINE,0,10:41:47,0,1635,2202
268437862,STETHERR,7217,SAINTE-THERESE,6,EUROMEDECINE,0,10:17:39,0,187,2202
268437993,STETHERR,7217,SAINTE-THERESE,6,EUROMEDECINE,0,10:22:44,0,492,2202
268437901,STETHERR,7217,SAINTE-THERESE,6,EUROMEDECINE,0,10:34:05,0,1173,2202
268437846,VALDAURS,2128,VAL D'AURELLE,6,EUROMEDECINE,0,10:17:09,0,157,2202
268437961,VALDAURS,2128,VAL D'AURELLE,6,EUROMEDECINE,0,10:26:43,0,731,2202
268437862,VALDAURS,2128,VAL D'AURELLE,6,EUROMEDECINE,0,10:41:35,0,1623,2202
268437924,VEGAE,6103,VEGA,6,EUROMEDECINE,0,10:19:00,0,268,2202
268437855,VEGAE,6103,VEGA,6,EUROMEDECINE,0,10:41:15,0,1603,2202
268437839,VEGAE,6103,VEGA,6,EUROMEDECINE,0,10:49:06,0,2074,2202
268437936,BROUSSOE,6235,A. BROUSSONET,6,PAS DU LOUP,1,10:15:59,0,87,6221
268437838,BROUSSOE,6235,A. BROUSSONET,6,PAS DU LOUP,1,10:18:40,0,248,6221
268437870,BROUSSOE,6235,A. BROUSSONET,6,PAS DU LOUP,1,10:20:15,0,343,6221
268437936,ALBCATBU,6237,ALBERT 1er,6,PAS DU LOUP,1,10:16:48,0,136,6221
268437838,ALBCATBU,6237,ALBERT 1er,6,PAS DU LOUP,1,10:19:32,0,300,6221
268437870,ALBCATBU,6237,ALBERT 1er,6,PAS DU LOUP,1,10:20:43,0,371,6221
268437893,ALCOE,3201,ALCO,6,PAS DU LOUP,1,10:22:31,0,479,6221
268437954,ALCOE,3201,ALCO,6,PAS DU LOUP,1,10:29:10,0,878,6221
268440188,ALCOE,3201,ALCO,6,PAS DU LOUP,1,10:37:02,0,1350,6221
268437854,AFRANCEE,53201,ANATOLE FRANCE,6,PAS DU LOUP,1,10:19:35,0,303,6221
268437936,AFRANCEE,53201,ANATOLE FRANCE,6,PAS DU LOUP,1,10:24:25,0,593,6221
268437838,AFRANCEE,53201,ANATOLE FRANCE,6,PAS DU LOUP,1,10:27:29,0,777,6221
268437954,ANTENNEE,2205,ANTENNES,6,PAS DU LOUP,1,10:20:52,0,380,6221
268440188,ANTENNEE,2205,ANTENNES,6,PAS DU LOUP,1,10:28:29,0,837,6221
268437986,ANTENNEE,2205,ANTENNES,6,PAS DU LOUP,1,10:38:29,0,1437,6221
268437954,APOTHICE,3232,APOTHICAIRES,6,PAS DU LOUP,1,10:18:34,0,242,6221
268440188,APOTHICE,3232,APOTHICAIRES,6,PAS DU LOUP,1,10:26:50,0,738,6221
268437986,APOTHICE,3232,APOTHICAIRES,6,PAS DU LOUP,1,10:36:50,0,1338,6221
268437954,A18JUINE,16202,APPEL DU 18 JUIN,6,PAS DU LOUP,1,10:16:22,0,110,6221
268440188,A18JUINE,16202,APPEL DU 18 JUIN,6,PAS DU LOUP,1,10:24:00,0,568,6221
268437986,A18JUINE,16202,APPEL DU 18 JUIN,6,PAS DU LOUP,1,10:34:00,0,1168,6221
268437854,AVTOULOS,6215,AV. DE TOULOUSE,6,PAS DU LOUP,1,10:33:15,0,1123,6221
268437936,AVTOULOS,6215,AV. DE TOULOUSE,6,PAS DU LOUP,1,10:38:03,0,1411,6221
268437838,AVTOULOS,6215,AV. DE TOULOUSE,6,PAS DU LOUP,1,10:41:06,0,1594,6221
268437854,BERTHELS,5214,BERTHELOT,6,PAS DU LOUP,1,10:26:15,0,703,6221
268437936,BERTHELS,5214,BERTHELOT,6,PAS DU LOUP,1,10:31:03,0,991,6221
268437838,BERTHELS,5214,BERTHELOT,6,PAS DU LOUP,1,10:34:06,0,1174,6221
268437893,CEVENNER,3203,CEVENNES,6,PAS DU LOUP,1,10:24:57,0,625,6221
268437954,CEVENNER,3203,CEVENNES,6,PAS DU LOUP,1,10:31:50,0,1038,6221
268440188,CEVENNER,3203,CEVENNES,6,PAS DU LOUP,1,10:39:27,0,1495,6221
268437893,CHATO3ER,7104,CHATEAU D'O,6,PAS DU LOUP,1,10:18:05,0,213,6221
268437954,CHATO3ER,7104,CHATEAU D'O,6,PAS DU LOUP,1,10:24:32,0,600,6221
268440188,CHATO3ER,7104,CHATEAU D'O,6,PAS DU LOUP,1,10:32:48,0,1096,6221
268437838,COLCLAUE,6233,COLLEGE CLAUDEL,6,PAS DU LOUP,1,10:17:05,0,153,6221
268437870,COLCLAUE,6233,COLLEGE CLAUDEL,6,PAS DU LOUP,1,10:18:18,0,226,6221
268440535,COLCLAUE,6233,COLLEGE CLAUDEL,6,PAS DU LOUP,1,10:20:00,0,328,6221
268437923,ESTANOVS,6220,ESTANOVE,6,PAS DU LOUP,1,10:15:19,0,47,6221
268437854,ESTANOVS,6220,ESTANOVE,6,PAS DU LOUP,1,10:38:33,0,1441,6221
268437936,ESTANOVS,6220,ESTANOVE,6,PAS DU LOUP,1,10:43:27,0,1735,6221
268437954,EUROMEDE,2202,EUROMEDECINE,6,PAS DU LOUP,1,10:14:59,0,27,6221
268440188,EUROMEDE,2202,EUROMEDECINE,6,PAS DU LOUP,1,10:23:00,0,508,6221
268437986,EUROMEDE,2202,EUROMEDECINE,6,PAS DU LOUP,1,10:33:00,0,1108,6221
268437854,FONTCOUS,6218,FONT COUVERTE,6,PAS DU LOUP,1,10:35:53,0,1281,6221
268437936,FONTCOUS,6218,FONT COUVERTE,6,PAS DU LOUP,1,10:40:53,0,1581,6221
268437838,FONTCOUS,6218,FONT COUVERTE,6,PAS DU LOUP,1,10:43:32,0,1740,6221
268437854,GUILLAUR,6212,G. JANVIER,6,PAS DU LOUP,1,10:30:20,0,948,6221
268437936,GUILLAUR,6212,G. JANVIER,6,PAS DU LOUP,1,10:35:08,0,1236,6221
268437838,GUILLAUR,6212,G. JANVIER,6,PAS DU LOUP,1,10:38:11,0,1419,6221
268437854,GARE17,17,GARE SAINT-ROCH,6,PAS DU LOUP,1,10:21:31,0,419,6221
268437936,GARE17,17,GARE SAINT-ROCH,6,PAS DU LOUP,1,10:27:02,0,750,6221
268437838,GARE17,17,GARE SAINT-ROCH,6,PAS DU LOUP,1,10:30:05,0,933,6221
268437854,BRASSENS,6226,GEORGES BRASSENS,6,PAS DU LOUP,1,10:31:15,0,1003,6221
268437936,BRASSENS,6226,GEORGES BRASSENS,6,PAS DU LOUP,1,10:36:03,0,1291,6221
268437838,BRASSENS,6226,GEORGES BRASSENS,6,PAS DU LOUP,1,10:39:06,0,1474,6221
268437893,JBART7E,7137,JEAN BART,6,PAS DU LOUP,1,10:21:46,0,434,6221
268437954,JBART7E,7137,JEAN BART,6,PAS DU LOUP,1,10:28:53,0,861,6221
268440188,JBART7E,7137,JEAN BART,6,PAS DU LOUP,1,10:36:29,0,1317,6221
268437838,GAILLARE,3231,LA GAILLARDE,6,PAS DU LOUP,1,10:16:06,0,94,6221
268437870,GAILLARE,3231,LA GAILLARDE,6,PAS DU LOUP,1,10:17:19,0,167,6221
268440535,GAILLARE,3231,LA GAILLARDE,6,PAS DU LOUP,1,10:18:21,0,229,6221
268440535,LASREBER,3204,LAS REBES,6,PAS DU LOUP,1,10:14:44,0,12,6221
268437893,LASREBER,3204,LAS REBES,6,PAS DU LOUP,1,10:25:56,0,684,6221
268437954,LASREBER,3204,LAS REBES,6,PAS DU LOUP,1,10:32:50,0,1098,6221
268437854,GRANDMS,6216,LE GRAND M,6,PAS DU LOUP,1,10:34:15,0,1183,6221
268437936,GRANDMS,6216,LE GRAND M,6,PAS DU LOUP,1,10:39:03,0,1471,6221
268437838,GRANDMS,6216,LE GRAND M,6,PAS DU LOUP,1,10:42:06,0,1654,6221
268437870,RAVASE,3229,LOUIS RAVAZ,6,PAS DU LOUP,1,10:14:38,0,6,6221
268440535,RAVASE,3229,LOUIS RAVAZ,6,PAS DU LOUP,1,10:15:46,0,74,6221
268437893,RAVASE,3229,LOUIS RAVAZ,6,PAS DU LOUP,1,10:26:30,0,718,6221
268437854,CLEMENCS,5213,LYCEE CLEMENCEAU,6,PAS DU LOUP,1,10:25:31,0,659,6221
268437936,CLEMENCS,5213,LYCEE CLEMENCEAU,6,PAS DU LOUP,1,10:30:25,0,953,6221
268437838,CLEMENCS,5213,LYCEE CLEMENCEAU,6,PAS DU LOUP,1,10:33:25,0,1133,6221
268437936,MAISSPOE,3210,MAISON SPORTS,6,PAS DU LOUP,1,10:14:43,0,11,6221
268437838,MAISSPOE,3210,MAISON SPORTS,6,PAS DU LOUP,1,10:18:03,0,211,6221
268437870,MAISSPOE,3210,MAISON SPORTS,6,PAS DU LOUP,1,10:18:35,0,243,6221
268437893,OCCITANE,3228,OCCITANIE,6,PAS DU LOUP,1,10:15:30,0,58,6221
268437954,OCCITANE,3228,OCCITANIE,6,PAS DU LOUP,1,10:22:00,0,448,6221
268440188,OCCITANE,3228,OCCITANIE,6,PAS DU LOUP,1,10:30:01,0,929,6221
268437936,PEYROU6E,6236,PEYROU,6,PAS DU LOUP,1,10:18:02,0,210,6221
268437838,PEYROU6E,6236,PEYROU,6,PAS DU LOUP,1,10:21:05,0,393,6221
268437870,PEYROU6E,6236,PEYROU,6,PAS DU LOUP,1,10:22:18,0,466,6221
268437870,VIALAE,3230,PIERRE VIALA,6,PAS DU LOUP,1,10:15:43,0,71,6221
268440535,VIALAE,3230,PIERRE VIALA,6,PAS DU LOUP,1,10:17:10,0,158,6221
268437893,VIALAE,3230,PIERRE VIALA,6,PAS DU LOUP,1,10:28:05,0,813,6221
268437854,PL8MAIS,6227,PLACE DU 8 MAI,6,PAS DU LOUP,1,10:28:25,0,833,6221
268437936,PL8MAIS,6227,PLACE DU 8 MAI,6,PAS DU LOUP,1,10:33:16,0,1124,6221
268437838,PL8MAIS,6227,PLACE DU 8 MAI,6,PAS DU LOUP,1,10:36:19,0,1307,6221
268437954,PUECHVIE,2203,PUECH VILLA,6,PAS DU LOUP,1,10:17:50,0,198,6221
268440188,PUECHVIE,2203,PUECH VILLA,6,PAS DU LOUP,1,10:25:26,0,654,6221
268437986,PUECHVIE,2203,PUECH VILLA,6,PAS DU LOUP,1,10:35:26,0,1254,6221
268437854,RONCERAS,6214,RONCERAY,6,PAS DU LOUP,1,10:31:30,0,1018,6221
268437936,RONCERAS,6214,RONCERAY,6,PAS DU LOUP,1,10:37:01,0,1349,6221
268437838,RONCERAS,6214,RONCERAY,6,PAS DU LOUP,1,10:39:42,0,1510,6221
268437854,RONDELES,5212,RONDELET,6,PAS DU LOUP,1,10:23:54,0,562,6221
268437936,RONDELES,5212,RONDELET,6,PAS DU LOUP,1,10:28:54,0,862,6221
268437838,RONDELES,5212,RONDELET,6,PAS DU LOUP,1,10:31:33,0,1021,6221
268437893,GANGESE,2206,ROUTE DE GANGES,6,PAS DU LOUP,1,10:14:34,0,2,6221
268437954,GANGESE,2206,ROUTE DE GANGES,6,PAS DU LOUP,1,10:21:41,0,429,6221
268440188,GANGESE,2206,ROUTE DE GANGES,6,PAS DU LOUP,1,10:29:17,0,885,6221
268437854,STDENIE1,1235,SAINT-DENIS,6,PAS DU LOUP,1,10:16:31,0,119,6221
268437936,STDENIE1,1235,SAINT-DENIS,6,PAS DU LOUP,1,10:22:02,0,450,6221
268437838,STDENIE1,1235,SAINT-DENIS,6,PAS DU LOUP,1,10:25:05,0,633,6221
268437854,STGUILHE,2221,SAINT-GUILHEM,6,PAS DU LOUP,1,10:15:00,0,28,6221
268437936,STGUILHE,2221,SAINT-GUILHEM,6,PAS DU LOUP,1,10:20:00,0,328,6221
268437838,STGUILHE,2221,SAINT-GUILHEM,6,PAS DU LOUP,1,10:22:41,0,489,6221
268437893,STPRIESE,7101,SAINT-PRIEST,6,PAS DU LOUP,1,10:16:58,0,146,6221
268437954,STPRIESE,7101,SAINT-PRIEST,6,PAS DU LOUP,1,10:24:05,0,573,6221
268440188,STPRIESE,7101,SAINT-PRIEST,6,PAS DU LOUP,1,10:31:41,0,1029,6221
268437893,STEGENER,3202,SAINTE-GENEVIEVE,6,PAS DU LOUP,1,10:24:07,0,575,6221
268437954,STEGENER,3202,SAINTE-GENEVIEVE,6,PAS DU LOUP,1,10:30:34,0,962,6221
268440188,STEGENER,3202,SAINTE-GENEVIEVE,6,PAS DU LOUP,1,10:38:50,0,1458,6221
268437954,VALDAURE,2204,VAL D'AURELLE,6,PAS DU LOUP,1,10:19:38,0,306,6221
268440188,VALDAURE,2204,VAL D'AURELLE,6,PAS DU LOUP,1,10:27:14,0,762,6221
268437986,VALDAURE,2204,VAL D'AURELLE,6,PAS DU LOUP,1,10:37:14,0,1362,6221
268437854,VEGAS,6219,VEGA,6,PAS DU LOUP,1,10:37:15,0,1363,6221
268437936,VEGAS,6219,VEGA,6,PAS DU LOUP,1,10:42:03,0,1651,6221
268437838,VEGAS,6219,VEGA,6,PAS DU LOUP,1,10:45:06,0,1834,6221
268438295,ANATOLEE,1236,ANATOLE FRANCE,7,H. DEPARTEMENT,1,10:18:20,0,228,7143
268438164,ANATOLEE,1236,ANATOLE FRANCE,7,H. DEPARTEMENT,1,10:29:19,0,887,7143
268438176,ANATOLEE,1236,ANATOLE FRANCE,7,H. DEPARTEMENT,1,10:35:30,0,1258,7143
268438164,BERTHELE,5118,BERTHELOT,7,H. DEPARTEMENT,1,10:21:45,0,433,7143
268438176,BERTHELE,5118,BERTHELOT,7,H. DEPARTEMENT,1,10:28:00,0,808,7143
268438188,BERTHELE,5118,BERTHELOT,7,H. DEPARTEMENT,1,10:37:00,0,1348,7143
268438280,CERVANTR,7222,CERVANTES,7,H. DEPARTEMENT,1,10:21:31,0,419,7143
268438295,CERVANTR,7222,CERVANTES,7,H. DEPARTEMENT,1,10:31:18,0,1006,7143
268438164,CERVANTR,7222,CERVANTES,7,H. DEPARTEMENT,1,10:42:03,0,1651,7143
268438210,CHATDO7R,7231,CHATEAU D'O,7,H. DEPARTEMENT,1,10:15:24,0,52,7143
268438280,CHATDO7R,7231,CHATEAU D'O,7,H. DEPARTEMENT,1,10:25:44,0,672,7143
268438295,CHATDO7R,7231,CHATEAU D'O,7,H. DEPARTEMENT,1,10:35:21,0,1249,7143
268438280,ROGERS,7219,CITE ROGER,7,H. DEPARTEMENT,1,10:19:43,0,311,7143
268438295,ROGERS,7219,CITE ROGER,7,H. DEPARTEMENT,1,10:29:20,0,888,7143
268438164,ROGERS,7219,CITE ROGER,7,H. DEPARTEMENT,1,10:40:45,0,1573,7143
268438176,CRROSIER,7203,CRX DES ROSIERS,7,H. DEPARTEMENT,1,10:16:00,0,88,7143
268438260,CRROSIER,7203,CRX DES ROSIERS,7,H. DEPARTEMENT,1,10:34:00,0,1168,7143
268438238,CRROSIER,7203,CRX DES ROSIERS,7,H. DEPARTEMENT,1,10:53:00,0,2308,7143
268438164,CRXCAPIR,7214,CRX DU CAPITAINE,7,H. DEPARTEMENT,1,10:20:20,0,348,7143
268438176,CRXCAPIR,7214,CRX DU CAPITAINE,7,H. DEPARTEMENT,1,10:26:31,0,719,7143
268438188,CRXCAPIR,7214,CRX DU CAPITAINE,7,H. DEPARTEMENT,1,10:35:31,0,1259,7143
268438295,DORIAS,7216,DORIA,7,H. DEPARTEMENT,1,10:23:15,0,523,7143
268438164,DORIAS,7216,DORIA,7,H. DEPARTEMENT,1,10:34:40,0,1208,7143
268438176,DORIAS,7216,DORIA,7,H. DEPARTEMENT,1,10:40:55,0,1583,7143
268438164,ETOILER,7211,ETOILE,7,H. DEPARTEMENT,1,10:16:20,0,108,7143
268438176,ETOILER,7211,ETOILE,7,H. DEPARTEMENT,1,10:22:31,0,479,7143
268438188,ETOILER,7211,ETOILE,7,H. DEPARTEMENT,1,10:31:31,0,1019,7143
268438164,FIGAIRAR,7210,FIGAIRASSE,7,H. DEPARTEMENT,1,10:15:26,0,54,7143
268438176,FIGAIRAR,7210,FIGAIRASSE,7,H. DEPARTEMENT,1,10:21:41,0,429,7143
268438188,FIGAIRAR,7210,FIGAIRASSE,7,H. DEPARTEMENT,1,10:30:41,0,969,7143
268438280,FONTTROR,7225,FONT TROUVE,7,H. DEPARTEMENT,1,10:23:34,0,542,7143
268438295,FONTTROR,7225,FONT TROUVE,7,H. DEPARTEMENT,1,10:33:11,0,1119,7143
268438164,FONTTROR,7225,FONT TROUVE,7,H. DEPARTEMENT,1,10:44:36,0,1804,7143
268438164,FDEZEUER,7209,FRANCOIS DEZEUZE,7,H. DEPARTEMENT,1,10:14:40,0,8,7143
268438176,FDEZEUER,7209,FRANCOIS DEZEUZE,7,H. DEPARTEMENT,1,10:20:55,0,383,7143
268438188,FDEZEUER,7209,FRANCOIS DEZEUZE,7,H. DEPARTEMENT,1,10:29:55,0,923,7143
268438280,GARDIOLR,7223,GARDIOLES,7,H. DEPARTEMENT,1,10:22:48,0,496,7143
268438295,GARDIOLR,7223,GARDIOLES,7,H. DEPARTEMENT,1,10:32:15,0,1063,7143
268438164,GARDIOLR,7223,GARDIOLES,7,H. DEPARTEMENT,1,10:43:00,0,1708,7143
268438164,GOUARAR,7213,GOUARA,7,H. DEPARTEMENT,1,10:18:45,0,253,7143
268438176,GOUARAR,7213,GOUARA,7,H. DEPARTEMENT,1,10:25:00,0,628,7143
268438188,GOUARAR,7213,GOUARA,7,H. DEPARTEMENT,1,10:34:00,0,1168,7143
268438176,GREZESR,7202,GREZES,7,H. DEPARTEMENT,1,10:15:27,0,55,7143
268438260,GREZESR,7202,GREZES,7,H. DEPARTEMENT,1,10:33:27,0,1135,7143
268438238,GREZESR,7202,GREZES,7,H. DEPARTEMENT,1,10:52:27,0,2275,7143
268438176,EIFFELR,7204,GUSTAVE EIFFEL,7,H. DEPARTEMENT,1,10:17:11,0,159,7143
268438260,EIFFELR,7204,GUSTAVE EIFFEL,7,H. DEPARTEMENT,1,10:35:11,0,1239,7143
268438238,EIFFELR,7204,GUSTAVE EIFFEL,7,H. DEPARTEMENT,1,10:54:11,0,2379,7143
268438176,MARTELR,7201,LA MARTELLE,7,H. DEPARTEMENT,1,10:15:00,0,28,7143
268438260,MARTELR,7201,LA MARTELLE,7,H. DEPARTEMENT,1,10:33:00,0,1108,7143
268438238,MARTELR,7201,LA MARTELLE,7,H. DEPARTEMENT,1,10:52:00,0,2248,7143
268438280,LAPILES,3119,LA PILE,7,H. DEPARTEMENT,1,10:16:42,0,130,7143
268438295,LAPILES,3119,LA PILE,7,H. DEPARTEMENT,1,10:26:28,0,716,7143
268438164,LAPILES,3119,LA PILE,7,H. DEPARTEMENT,1,10:37:23,0,1371,7143
268438280,LASOURCR,7221,LA SOURCE,7,H. DEPARTEMENT,1,10:20:47,0,375,7143
268438295,LASOURCR,7221,LA SOURCE,7,H. DEPARTEMENT,1,10:30:10,0,938,7143
268438164,LASOURCR,7221,LA SOURCE,7,H. DEPARTEMENT,1,10:41:35,0,1623,7143
268438188,BOUIS7D,7164,LES BOUISSES,7,H. DEPARTEMENT,1,10:25:00,0,628,7143
268438223,BOUIS7D,7164,LES BOUISSES,7,H. DEPARTEMENT,1,10:44:00,0,1768,7143
268438307,BOUIS7D,7164,LES BOUISSES,7,H. DEPARTEMENT,1,11:02:00,0,2848,7143
268438164,CLEMENCE,5119,LYCEE CLEMENCEAU,7,H. DEPARTEMENT,1,10:24:04,0,572,7143
268438176,CLEMENCE,5119,LYCEE CLEMENCEAU,7,H. DEPARTEMENT,1,10:30:19,0,947,7143
268438188,CLEMENCE,5119,LYCEE CLEMENCEAU,7,H. DEPARTEMENT,1,10:39:19,0,1487,7143
268438176,COLLINER,7207,LYCEE J. FERRY,7,H. DEPARTEMENT,1,10:20:00,0,328,7143
268438188,COLLINER,7207,LYCEE J. FERRY,7,H. DEPARTEMENT,1,10:29:00,0,868,7143
268438260,COLLINER,7207,LYCEE J. FERRY,7,H. DEPARTEMENT,1,10:38:00,0,1408,7143
268438210,MONNETS,7237,LYCEE J. MONNET,7,H. DEPARTEMENT,1,10:21:04,0,392,7143
268438280,MONNETS,7237,LYCEE J. MONNET,7,H. DEPARTEMENT,1,10:31:48,0,1036,7143
268438295,MONNETS,7237,LYCEE J. MONNET,7,H. DEPARTEMENT,1,10:41:01,0,1589,7143
268438280,MAISSPOS,3120,MAISON SPORTS,7,H. DEPARTEMENT,1,10:17:34,0,182,7143
268438295,MAISSPOS,3120,MAISON SPORTS,7,H. DEPARTEMENT,1,10:27:11,0,759,7143
268438164,MAISSPOS,3120,MAISON SPORTS,7,H. DEPARTEMENT,1,10:38:36,0,1444,7143
268438176,MARTELIR,7206,MARTELLIERE,7,H. DEPARTEMENT,1,10:19:00,0,268,7143
268438188,MARTELIR,7206,MARTELLIERE,7,H. DEPARTEMENT,1,10:28:05,0,813,7143
